ticker,status,current_price,entry,sl,tp,rr,atrs_from_entry,zone_lo,zone_hi,atr,short_float_pct,inst_own_pct,dollar_vol_30d,avg_vol_30d,weekly_bars,earnings_date,days_to_earnings,earnings_known,earnings_blackout,tradingview_url,finviz_url,reason
AMAT,PASS,472.4599914550781,375.376451698104,314.96744308908114,554.4071376484701,2.963642179746442,1.3885707966071097,374.5134582519531,376.2394451442549,69.91616127473803,1.98,86.96,3404871530.4180846,7206687.533333333,262.0,2026-11-12,51.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:AMAT,,PASS entry=375.38 SL=314.97 TP=554.41 R:R=2.96 zone=[374.51-376.24] short=1.98% $vol=$3404.9M
SPG,PASS,205.9499969482422,202.0704667340393,193.2738713551504,227.8346030991588,2.928875917943347,0.441026334292175,201.8258056640625,202.31512780401616,8.796595378888934,2.97,96.69,256161045.56421712,1243802.1333333333,262.0,2026-11-02,41.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SPG,,PASS entry=202.07 SL=193.27 TP=227.83 R:R=2.93 zone=[201.83-202.32] short=2.97% $vol=$256.2M
ASB,PASS,29.020000457763672,28.224319728671876,26.9002736264721,32.076515197753906,2.909411887306633,0.6009463928558487,28.170221585616805,28.278417871726944,1.3240461021997718,4.19,80.99,55082361.790206656,1898082.7333333332,262.0,2026-10-22,30.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ASB,,PASS entry=28.22 SL=26.90 TP=32.08 R:R=2.91 zone=[28.17-28.28] short=4.19% $vol=$55.1M
FITB,PASS,52.7599983215332,50.35772659050557,47.68011087963817,58.08000183105469,2.884011775553679,0.8971682236841336,50.07473373413086,50.64071944688028,2.6776157108673977,3.42,93.53,279176251.205164,5291437.833333333,262.0,2026-10-19,27.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:FITB,,PASS entry=50.36 SL=47.68 TP=58.08 R:R=2.88 zone=[50.07-50.64] short=3.42% $vol=$279.2M
ZION,PASS,63.650001525878906,62.68406235707895,59.37506053028515,72.19999694824219,2.8757719364523675,0.2919125522925093,62.36366653442383,63.00445817973407,3.3090018267938066,3.82,84.45,91172480.71734086,1432403.433333333,262.0,2026-10-19,27.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ZION,,PASS entry=62.68 SL=59.38 TP=72.20 R:R=2.88 zone=[62.36-63.00] short=3.82% $vol=$91.2M
ATI,PASS,186.55999755859372,202.8300018310547,192.9099131992885,231.25999450683597,2.865901075192261,-0.8200533723237617,202.80999755859372,202.8500061035156,19.840177263532365,2.75,94.57,340591661.34553427,1825641.433333333,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ATI,,PASS entry=202.83 SL=192.91 TP=231.26 R:R=2.87 zone=[202.81-202.85] short=2.75% $vol=$340.6M
CFG,PASS,65.48999786376953,64.48117029837792,60.89523331956189,74.7300033569336,2.858062793378912,0.2813288608671251,64.00444030761719,64.95790028913866,3.5859369788160262,3.47,100.05,218008093.0437533,3328876.1666666665,262.0,2026-10-16,24.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CFG,,PASS entry=64.48 SL=60.90 TP=74.73 R:R=2.86 zone=[64.00-64.96] short=3.47% $vol=$218.0M
DAL,PASS,83.91999816894531,74.9161763156386,69.13133048954613,91.33999633789062,2.839111104426089,1.5564497523330891,74.76238250732422,75.06997012395297,5.784845826092463,3.86,89.96,493978562.1578568,5886303.3,262.0,2026-10-09,17.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:DAL,,PASS entry=74.92 SL=69.13 TP=91.34 R:R=2.84 zone=[74.76-75.07] short=3.86% $vol=$494.0M
SSB,PASS,102.37000274658205,99.23878950522744,94.74239307071726,111.58999633789062,2.7469123358133576,0.6963828227694311,98.71031951904295,99.76725949141188,4.496396434510175,3.01,89.37,70032724.76030782,684113.7333333333,262.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SSB,,PASS entry=99.24 SL=94.74 TP=111.59 R:R=2.75 zone=[98.71-99.77] short=3.01% $vol=$70.0M
DASH,PASS,192.2100067138672,186.16500091552732,167.69957188197546,236.7400054931641,2.738902220237688,0.3273688245941104,183.88999938964844,188.44000244140625,18.465429033551896,4.82,82.54,758757471.5572866,3947544.066666667,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:DASH,,PASS entry=186.17 SL=167.70 TP=236.74 R:R=2.74 zone=[183.89-188.44] short=4.82% $vol=$758.8M
MUSA,PASS,508.1400146484375,505.6050618311606,461.5788169861692,622.5089585338304,2.6553229128277387,0.0575782201321515,505.0862426757813,506.1238809865399,44.0262448449914,4.73,83.88,135811547.18111575,267271.9,262.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:MUSA,,PASS entry=505.61 SL=461.58 TP=622.51 R:R=2.66 zone=[505.09-506.12] short=4.73% $vol=$135.8M
BMY,PASS,62.25,59.03361080892649,55.82114969797742,67.41000366210938,2.607469028849414,1.001222763479081,58.954503866693024,59.11271775115996,3.2124611109490746,2.16,85.17,570096675.95,9158179.533333331,262.0,2026-10-29,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:BMY,,PASS entry=59.03 SL=55.82 TP=67.41 R:R=2.61 zone=[58.95-59.11] short=2.16% $vol=$570.1M
CHE,PASS,496.6199951171875,477.1545021663086,448.3326895057549,551.993896484375,2.596623439319397,0.675373654673701,474.8237160779636,479.48528825465365,28.82181266055372,4.41,105.8,73930494.35310873,148867.33333333334,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CHE,,PASS entry=477.15 SL=448.33 TP=551.99 R:R=2.60 zone=[474.82-479.49] short=4.41% $vol=$73.9M
OC,PASS,126.66000366210938,126.39233276685962,114.13514919974337,157.10000610351562,2.5052797136072056,0.0218378792961754,125.45749431312804,127.3271712205912,12.257183567116268,2.95,106.26,126475607.80677795,998544.1666666666,262.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:OC,,PASS entry=126.39 SL=114.14 TP=157.10 R:R=2.51 zone=[125.46-127.33] short=2.95% $vol=$126.5M
CPAY,PASS,392.9500122070313,363.0199890136719,340.6585606166295,417.6000061035156,2.440810851647683,1.3384665175198742,361.7999877929688,364.239990234375,22.36142839704241,4.33,100.49,172733568.88931885,439581.5333333333,262.0,2026-11-11,50.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CPAY,,PASS entry=363.02 SL=340.66 TP=417.60 R:R=2.44 zone=[361.80-364.24] short=4.33% $vol=$172.7M
PKG,PASS,238.22999572753903,222.38984424739908,209.13751450204063,254.39352416992188,2.414947449804586,1.1952729659241943,222.27140433922395,222.5082841555742,13.25232974535842,3.1,98.84,132969938.25029248,558157.8333333334,262.0,2026-10-21,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:PKG,,PASS entry=222.39 SL=209.14 TP=254.39 R:R=2.41 zone=[222.27-222.51] short=3.10% $vol=$133.0M
ADM,PASS,82.3499984741211,73.01217038417721,67.8117636849195,85.37811279296875,2.377879870541012,1.7955957350944731,72.88384246826172,73.14049830009272,5.200406699257717,3.02,89.61,308576948.5773186,3747139.7,262.0,2026-10-27,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ADM,,PASS entry=73.01 SL=67.81 TP=85.38 R:R=2.38 zone=[72.88-73.14] short=3.02% $vol=$308.6M
EXPE,PASS,280.70001220703125,266.7931236994891,239.25872686576855,332.2110900878906,2.375863425789161,0.5050732940156796,264.8948974609375,268.6913499380408,27.534396833720542,4.57,104.0,513507549.7313232,1829382.0,262.0,2026-10-29,37.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EXPE,,PASS entry=266.79 SL=239.26 TP=332.21 R:R=2.38 zone=[264.89-268.69] short=4.57% $vol=$513.5M
UMBF,PASS,134.2100067138672,133.79001400749908,126.28890405160573,151.50167846679688,2.361205816664821,0.0559907412153227,132.90444946289062,134.67557855210754,7.501109955893361,4.7,96.85,75461016.79561055,562260.7333333333,262.0,2026-10-27,35.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:UMBF,,PASS entry=133.79 SL=126.29 TP=151.50 R:R=2.36 zone=[132.90-134.68] short=4.70% $vol=$75.5M
CCK,PASS,109.63999938964844,107.22993827142597,101.35830985991828,120.69000244140624,2.292390326267953,0.4104587261515124,106.46979522705078,107.99008131580116,5.871628411507684,2.5,100.32,95011059.53641915,866572.9666666667,262.0,2026-10-26,34.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CCK,,PASS entry=107.23 SL=101.36 TP=120.69 R:R=2.29 zone=[106.47-107.99] short=2.50% $vol=$95.0M
FWONK,PASS,94.62000274658205,92.40749740600586,86.61856842041016,105.63999938964844,2.285829039632087,0.3821959720151061,91.58999633789062,93.2249984741211,5.788928985595703,3.78,89.9,188085180.9756424,1987795.1333333333,262.0,2026-10-30,38.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FWONK,,PASS entry=92.41 SL=86.62 TP=105.64 R:R=2.29 zone=[91.59-93.22] short=3.78% $vol=$188.1M
C,PASS,132.47000122070312,121.63329482872189,113.80620365921878,139.3300018310547,2.2609557777076787,1.3845126059352126,121.49465942382812,121.77193023361563,7.827091169503107,1.57,82.71,1189776640.0697205,8981479.8,262.0,2026-10-13,21.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:C,,PASS entry=121.63 SL=113.81 TP=139.33 R:R=2.26 zone=[121.49-121.77] short=1.57% $vol=$1189.8M
SJM,PASS,121.11000061035156,116.02762911669105,108.74945934895266,132.33999633789062,2.241273251622504,0.6983035097901854,115.40843200683594,116.64682622654612,7.278169767738383,4.32,89.87,166481609.69300842,1374631.4,262.0,2026-12-01,70.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SJM,,PASS entry=116.03 SL=108.75 TP=132.34 R:R=2.24 zone=[115.41-116.65] short=4.32% $vol=$166.5M
ROK,PASS,427.1900024414063,421.0242927199648,395.3097056106566,478.6056823730469,2.2392500182217034,0.2397747898977369,417.6122741699219,424.4363112700077,25.71458710930821,3.29,92.64,297482885.82645875,696371.3666666667,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ROK,,PASS entry=421.02 SL=395.31 TP=478.61 R:R=2.24 zone=[417.61-424.44] short=3.29% $vol=$297.5M
IEX,PASS,225.69000244140625,216.36618462889493,206.21583738246625,239.0,2.2298562622149247,0.918571314473188,216.15003459430065,216.58233466348923,10.150347246428709,2.57,105.1,122135289.43520102,541163.9333333333,262.0,2026-10-27,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:IEX,,PASS entry=216.37 SL=206.22 TP=239.00 R:R=2.23 zone=[216.15-216.58] short=2.57% $vol=$122.1M
FR,PASS,61.88999938964844,63.380934809745,60.84499570393617,68.97000122070312,2.203943461479731,-0.587922405818586,63.24700164794922,63.51486797154077,2.5359391058088323,3.14,100.75,52091851.12827657,841684.4666666667,262.0,2026-10-21,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:FR,,PASS entry=63.38 SL=60.84 TP=68.97 R:R=2.20 zone=[63.25-63.51] short=3.14% $vol=$52.1M
EWBC,PASS,125.54000091552734,125.0959592737822,119.82016991005544,136.60000610351562,2.1805356576266206,0.0841659154927822,124.25652313232422,125.93539541524018,5.275789363726742,3.03,93.56,96324695.96846849,767282.9,262.0,2026-10-20,28.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EWBC,,PASS entry=125.10 SL=119.82 TP=136.60 R:R=2.18 zone=[124.26-125.94] short=3.03% $vol=$96.3M
ITW,PASS,270.4700012207031,271.7890972988934,260.3709161291826,296.6600036621094,2.1781845981907715,-0.1155259369758004,270.6211853027344,272.95700929505244,11.418181169710826,3.09,87.87,297142788.0647512,1098616.433333333,262.0,2026-10-27,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ITW,,PASS entry=271.79 SL=260.37 TP=296.66 R:R=2.18 zone=[270.62-272.96] short=3.09% $vol=$297.1M
URI,PASS,1043.0400390625,984.0309658696532,902.0452459211594,1160.8367919921875,2.156544166881869,0.7197481857806276,970.7264404296876,997.3354913096188,81.98571994849367,2.31,95.9,440774326.5552735,422586.2,262.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:URI,,PASS entry=984.03 SL=902.05 TP=1160.84 R:R=2.16 zone=[970.73-997.34] short=2.31% $vol=$440.8M
AMG,PASS,360.2799987792969,326.79401581146817,303.9872258699531,374.3699951171875,2.086044525675093,1.4682462132417118,326.0890808105469,327.4989508123894,22.8067899415151,3.51,98.56,99552016.83336386,276318.4666666667,262.0,2026-11-09,48.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:AMG,,PASS entry=326.79 SL=303.99 TP=374.37 R:R=2.09 zone=[326.09-327.50] short=3.51% $vol=$99.6M
JBL,FAIL,308.9800109863281,274.358747256628,245.0816749595404,365.7699890136719,3.1222808356468463,1.021252151828503,270.9702453613281,277.747249151928,33.900798806359816,2.92,100.19,322720547.7622304,1044470.6333333332,262.0,2026-09-30,8.0,True,True,https://www.tradingview.com/chart/?symbol=NYSE:JBL,,PASS entry=274.36 SL=245.08 TP=365.77 R:R=3.12 zone=[270.97-277.75] short=2.92% $vol=$322.7M | earnings blackout (<14d)
MTG,FAIL,29.290000915527344,28.799446590697745,27.550658195641976,31.15999984741211,1.8902748184242588,0.3928242180755466,28.398972945414464,29.199920235981025,1.2487883950557688,3.98,100.72,53640395.48465576,1831355.2,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:MTG,,R:R 1.89 < 2.0
WELL,FAIL,230.30999755859372,217.84263058940343,206.0264153032392,239.8500061035156,1.862472456801035,1.055106619781086,216.76171204387023,218.92354913493656,11.816215286164216,2.56,101.7,597477680.7414246,2594232.5,262.0,2026-11-02,41.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:WELL,,R:R 1.86 < 2.0
PH,FAIL,964.8499755859376,984.3724338900104,930.1847754933648,1082.6694406412896,1.8140109696521631,-0.3602749940064095,966.9724731445312,1001.7723946354896,54.18765839664563,1.05,91.18,580542929.61191,601692.4333333333,262.0,2026-10-29,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:PH,,R:R 1.81 < 2.0
JLL,FAIL,335.3599853515625,347.9599914550781,325.1399906703404,387.75,1.7436462391155525,-0.5521474877399064,346.42999267578125,349.489990234375,22.82000078473772,1.62,95.22,106419024.0023112,317327.73333333334,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:JLL,,R:R 1.74 < 2.0
IVZ,FAIL,30.850000381469727,29.512606901031955,27.3420950963629,33.06999969482422,1.6389649603102123,0.6161650342379453,29.403338081691807,29.621875720372103,2.170511804669053,2.82,98.36,117411269.8818264,3805875.8,262.0,2026-10-27,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:IVZ,,R:R 1.64 < 2.0
MAS,FAIL,69.95999908447266,74.28200314324818,69.10313749262201,82.40860748291016,1.5691861669899492,-0.8345464722092107,73.81132854257804,74.7526777439183,5.178865650626158,4.21,104.99,150138353.30322343,2146059.966666667,262.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:MAS,,R:R 1.57 < 2.0
VLTO,FAIL,95.79000091552734,91.73177619478908,86.85229723349921,99.08999633789062,1.5079930052934194,0.8316922263489935,90.84608459472656,92.61746779485162,4.879478961289877,2.33,100.92,144035726.88264313,1503661.4,156.0,2026-10-28,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:VLTO,,R:R 1.51 < 2.0
OHI,FAIL,46.470001220703125,47.64636205989352,45.39660167976977,51.02536010742188,1.5019368628682566,-0.5228827254597177,47.35532405553296,47.93740006425408,2.249760380123745,4.31,82.61,89259576.79572652,1920799.9666666663,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:OHI,,R:R 1.50 < 2.0
ZBH,FAIL,93.9800033569336,93.21999740600586,87.36208937086936,101.31999969482422,1.3827465778283785,0.129740164299118,93.0999984741211,93.33999633789062,5.857908035136509,4.62,106.72,173884029.53707808,1850223.7,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ZBH,,R:R 1.38 < 2.0
PR,FAIL,21.290000915527344,22.06280202072172,20.58543105210133,24.061764464624872,1.3530538276177462,-0.5230921153920056,21.78944947590495,22.33615456553849,1.4773709686203884,2.59,88.49,217411637.82895228,10211913.033333331,262.0,2026-11-10,49.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:PR,,R:R 1.35 < 2.0
EOG,FAIL,139.52000427246094,142.40316821546645,133.49097898257338,153.0500030517578,1.1946374294877031,-0.3235079358912558,140.17967224121094,144.62666418972194,8.912189232893073,2.82,98.34,426419462.9993928,3056332.066666667,262.0,2026-10-29,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:EOG,,R:R 1.19 < 2.0
CTVA,FAIL,80.33999633789062,82.83213511559889,77.46307190273725,89.06017303466797,1.1599859551196503,-0.4641664064856469,81.84650421142578,83.817766019772,5.369063212861626,2.69,91.11,371487274.4626282,4623939.4,262.0,2026-11-11,50.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CTVA,,R:R 1.16 < 2.0
CLH,FAIL,312.8500061035156,312.75,299.1500036621094,324.6300048828125,0.8735300060128627,0.0066446096947169,311.42999267578125,314.07000732421875,15.050711495535714,2.1,95.25,129921716.64636128,415284.3666666666,262.0,2026-11-04,43.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CLH,,R:R 0.87 < 2.0
GM,FAIL,83.44999694824219,83.46609300439289,78.50660688930606,87.76000213623047,0.8657971878932059,-0.0032455088646657,83.0777353887578,83.85445062002798,4.959486115086833,2.48,90.28,524276233.102272,6282519.5,262.0,2026-10-20,28.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:GM,,R:R 0.87 < 2.0
VTR,FAIL,86.86000061035156,88.83964835100645,83.5109632712626,93.4499969482422,0.8651944200570701,-0.3715077380309449,88.52151204654766,89.15778465546525,5.328685079743851,3.99,104.67,286186121.54698485,3294797.6,262.0,2026-10-29,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:VTR,,R:R 0.87 < 2.0
ECL,FAIL,276.2200012207031,275.3361285368607,262.48228561614314,285.990234375,0.8288654143242417,0.0687633020952672,273.3269522781032,277.34530479561823,12.85384292071754,1.89,83.31,375768437.46330565,1360395.4666666666,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ECL,,R:R 0.83 < 2.0
VOYA,FAIL,98.08000183105467,78.0189418205062,72.81825920854448,81.74494171142578,0.7164443918091966,3.8573897904108647,77.40950012207031,78.62838351894207,5.200682611961731,3.2,103.64,103686133.77038218,1057158.7666666666,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:VOYA,,R:R 0.72 < 2.0
OKE,FAIL,90.08999633789062,93.93004216955649,88.55970192421894,97.5999984741211,0.683375007337908,-0.7150470279792304,92.92205810546876,94.9380262336442,5.370340245337544,4.13,84.22,329176441.2261566,3653862.3,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:OKE,,R:R 0.68 < 2.0
MDLZ,FAIL,61.08000183105469,62.52886340521021,59.26989943629624,64.7300033569336,0.6754109504490464,-0.4445773527954486,62.46639700820201,62.59132980221841,3.258963968913972,2.53,89.63,453466863.4900177,7424146.2,262.0,2026-11-03,42.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:MDLZ,,R:R 0.68 < 2.0
OVV,FAIL,58.81999969482422,63.57683986295442,59.44714124916968,65.9757722113199,0.5808976810941983,-1.151861337350887,62.84023666381836,64.31344306209049,4.129698613784748,4.1,93.59,202365866.0733986,3440426.1666666665,262.0,2026-11-10,49.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:OVV,,R:R 0.58 < 2.0
CHD,FAIL,96.12999725341795,99.4866519335582,94.8388552216282,102.04883984305152,0.5512693579985323,-0.7222034198536161,99.27729034423828,99.69601352287812,4.64779671192998,4.98,95.29,169404107.13386384,1762239.8,262.0,2026-10-30,38.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CHD,,R:R 0.55 < 2.0
TTC,FAIL,94.5199966430664,97.58000183105467,92.6689295087542,100.0,0.4927637000897821,-0.6230829006718592,97.08000183105467,98.08000183105467,4.911072322300503,3.98,96.33,82464575.9992218,872456.4,262.0,2026-12-23,92.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:TTC,,R:R 0.49 < 2.0
UGI,FAIL,36.84999847412109,37.0380821506802,35.16419522645272,37.939034704884826,0.4807934473293007,-0.100370878374447,36.95887756347656,37.11728673788382,1.8738869242274772,4.9,95.11,92690187.9502327,2515337.6333333333,262.0,2026-11-19,58.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:UGI,,R:R 0.48 < 2.0
WTRG,FAIL,40.380001068115234,40.988507096248014,39.21208089585766,41.70000076293945,0.4005196875249275,-0.3425450649168906,40.89522933959961,41.08178485289641,1.7764262003903564,2.55,80.56,93430717.49339104,2313786.9,262.0,2026-11-09,48.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:WTRG,,R:R 0.40 < 2.0
DLR,FAIL,185.6499938964844,193.6868839475729,180.7640916533912,198.7869110107422,0.3946536435059348,-0.62191590394183,191.68560791015625,195.6881599849896,12.922792294181756,2.28,104.88,374691014.8864837,2018265.7,262.0,2026-10-22,30.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:DLR,,R:R 0.39 < 2.0
APD,FAIL,287.8599853515625,304.5034262674059,288.9427252461436,309.9599914550781,0.3506631982849795,-1.0695816912812346,303.6139474453362,305.3929050894757,15.560701021262355,1.82,93.63,308550468.7326782,1071876.9,262.0,2026-11-05,44.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:APD,,R:R 0.35 < 2.0
DAR,FAIL,61.630001068115234,65.06499862670898,59.95478357587542,66.66000366210938,0.312120922414061,-0.6721825841817443,64.11000061035156,66.0199966430664,5.110215050833566,4.7,106.18,155398704.15922928,2521478.2,262.0,2026-11-10,49.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:DAR,,R:R 0.31 < 2.0
ACAD,FAIL,26.40999984741211,,,,,,,,,,,40124904.68083877,1519307.2666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ACAD,https://finviz.com/quote.ashx?t=ACAD,$vol(30d) $40.1M < $50M
ACHC,FAIL,29.3700008392334,,,,,,,,,,,44368988.10582212,1510690.7333333334,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ACHC,https://finviz.com/quote.ashx?t=ACHC,$vol(30d) $44.4M < $50M
ACIW,FAIL,49.18999862670898,,,,,,,,,,,39823567.02153523,809586.6666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ACIW,https://finviz.com/quote.ashx?t=ACIW,$vol(30d) $39.8M < $50M
ADEA,FAIL,25.82999992370605,,,,,,,,,,,22453234.56267999,869269.6333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ADEA,https://finviz.com/quote.ashx?t=ADEA,$vol(30d) $22.5M < $50M
ADUS,FAIL,114.23999786376952,,,,,,,,,,,23245105.421328228,203476.06666666668,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ADUS,https://finviz.com/quote.ashx?t=ADUS,$vol(30d) $23.2M < $50M
AGYS,FAIL,100.37000274658205,,,,,,,,,,,25116157.89629288,250235.7,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:AGYS,https://finviz.com/quote.ashx?t=AGYS,$vol(30d) $25.1M < $50M
AHR,FAIL,51.68999862670898,,,,,,,,,,,173216688.25700873,3351067.7666666666,138.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:AHR,https://finviz.com/quote.ashx?t=AHR,history 138 weekly bars < ~3y (150)
AIR,FAIL,117.75,,,,,,,,,,,48387419.625,410933.5,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:AIR,https://finviz.com/quote.ashx?t=AIR,$vol(30d) $48.4M < $50M
ALRM,FAIL,53.15999984741211,,,,,,,,,,,21511624.534254078,404658.1,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ALRM,https://finviz.com/quote.ashx?t=ALRM,$vol(30d) $21.5M < $50M
ANAB,FAIL,53.91999816894531,,,,,,,,,,,24298439.67618917,450638.7333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ANAB,https://finviz.com/quote.ashx?t=ANAB,$vol(30d) $24.3M < $50M
APLE,FAIL,15.779999732971191,,,,,,,,,,,36559885.01733442,2316849.533333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:APLE,https://finviz.com/quote.ashx?t=APLE,$vol(30d) $36.6M < $50M
ARCB,FAIL,131.7100067138672,,,,,,,,,,,34992451.16372681,265678.0,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ARCB,https://finviz.com/quote.ashx?t=ARCB,$vol(30d) $35.0M < $50M
ASH,FAIL,69.66000366210938,,,,,,,,,,,41578844.10184936,596882.6,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:ASH,https://finviz.com/quote.ashx?t=ASH,$vol(30d) $41.6M < $50M
ATEN,FAIL,26.700000762939453,,,,,,,,,,,32734346.89536794,1226005.4666666666,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:ATEN,https://finviz.com/quote.ashx?t=ATEN,$vol(30d) $32.7M < $50M
ATEX,FAIL,85.23999786376953,,,,,,,,,,,29714435.94864909,348597.3333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ATEX,https://finviz.com/quote.ashx?t=ATEX,$vol(30d) $29.7M < $50M
AWK,FAIL,133.82000732421875,,,,,,,,,5.88,105.63,275541912.11492306,2059048.7,262.0,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:AWK,https://finviz.com/quote.ashx?t=AWK,short float 5.88% >= 5%
AWR,FAIL,84.38999938964844,,,,,,,,,,,17533772.05918681,207770.7333333333,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:AWR,https://finviz.com/quote.ashx?t=AWR,$vol(30d) $17.5M < $50M
AXGN,FAIL,44.540000915527344,,,,,,,,,,,49298534.35533982,1106837.3,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:AXGN,https://finviz.com/quote.ashx?t=AXGN,$vol(30d) $49.3M < $50M
AZZ,FAIL,136.83999633789062,,,,,,,,,,,31761219.982006837,232104.8,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:AZZ,https://finviz.com/quote.ashx?t=AZZ,$vol(30d) $31.8M < $50M
BANR,FAIL,68.87999725341797,,,,,,,,,,,20745936.52475815,301189.56666666665,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BANR,https://finviz.com/quote.ashx?t=BANR,$vol(30d) $20.7M < $50M
BCAX,FAIL,22.780000686645508,,,,,,,,,,,13217181.161065169,580209.8666666667,,,,False,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BCAX,https://finviz.com/quote.ashx?t=BCAX,$vol(30d) $13.2M < $50M
BCC,FAIL,78.98999786376953,,,,,,,,,,,23610984.51745707,298911.06666666665,,,,False,False,https://www.tradingview.com/chart/?symbol=NYSE:BCC,https://finviz.com/quote.ashx?t=BCC,$vol(30d) $23.6M < $50M
