ticker,status,current_price,entry,sl,tp,rr,atrs_from_entry,zone_lo,zone_hi,atr,short_float_pct,inst_own_pct,dollar_vol_30d,avg_vol_30d,weekly_bars,earnings_date,days_to_earnings,earnings_known,earnings_blackout,tradingview_url,finviz_url,reason
CGNX,PASS,58.18999862670898,38.70606801081001,34.643742606371056,66.7962417602539,6.914801487529639,3.112855838096283,38.38741788753602,39.02471813408399,6.259181802590218,4.59,107.4,104636691.0875614,1798190.3,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CGNX,,PASS entry=38.71 SL=34.64 TP=66.80 R:R=6.91 zone=[38.39-39.02] short=4.59% $vol=$104.6M
FIX,PASS,1625.9000244140625,1021.1998158136744,908.740562600455,1796.0,6.889608120705971,3.1875837517547363,1007.2098104218238,1035.189821205525,189.70488485753705,2.62,95.63,579131280.7760743,356191.2,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:FIX,,PASS entry=1021.20 SL=908.74 TP=1796.00 R:R=6.89 zone=[1007.21-1035.19] short=2.62% $vol=$579.1M
STT,PASS,179.9499969482422,131.73472640305403,122.2169045889747,194.25999450683597,6.569283321872114,5.06578831659417,130.82041931152344,132.6490334945846,9.517821814079324,1.71,94.68,289755695.0277227,1610201.1666666667,262.0,2026-10-14,21.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:STT,,PASS entry=131.73 SL=122.22 TP=194.26 R:R=6.57 zone=[130.82-132.65] short=1.71% $vol=$289.8M
CNC,PASS,62.08000183105469,38.78000068664551,34.39999984741211,67.47000122070312,6.550227177371739,4.540014237289359,38.70000076293945,38.86000061035156,5.132142748151507,2.77,99.89,260887780.87890625,4202444.8,262.0,2026-10-27,34.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CNC,,PASS entry=38.78 SL=34.40 TP=67.47 R:R=6.55 zone=[38.70-38.86] short=2.77% $vol=$260.9M
THG,PASS,217.57000732421875,178.4060973784654,169.29469008273662,231.64344787597656,5.842933892601597,3.645192699492805,178.01681518554688,178.7953795713839,10.743988912082107,2.07,93.15,66549610.36397502,305876.76666666666,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:THG,,PASS entry=178.41 SL=169.29 TP=231.64 R:R=5.84 zone=[178.02-178.80] short=2.07% $vol=$66.5M
SLB,PASS,51.869998931884766,35.777037954992096,31.93860312689498,57.88962760211447,5.760834985463219,4.192584138486119,35.67535781860352,35.878718091380684,3.838434828097118,3.72,93.75,653564420.9736979,12600046.933333334,262.0,2026-10-16,23.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SLB,,PASS entry=35.78 SL=31.94 TP=57.89 R:R=5.76 zone=[35.68-35.88] short=3.72% $vol=$653.6M
CSCO,PASS,106.43000030517578,84.1376281342992,77.28048617143847,123.0500030517578,5.674722082204744,2.992960460545866,84.04844665527344,84.22680961332497,7.448268182871623,1.41,83.63,2036475169.900025,19134409.133333333,262.0,2026-11-18,56.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:CSCO,,PASS entry=84.14 SL=77.28 TP=123.05 R:R=5.67 zone=[84.05-84.23] short=1.41% $vol=$2036.5M
PWR,PASS,634.9000244140625,472.2618713489859,431.28687079513935,695.0,5.435951815505333,2.9747485246513445,470.8227468853459,473.7009958126258,54.67290821974225,2.1,92.51,626656694.1304119,987016.3333333334,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:PWR,,PASS entry=472.26 SL=431.29 TP=695.00 R:R=5.44 zone=[470.82-473.70] short=2.10% $vol=$626.7M
BPOP,PASS,158.8800048828125,145.34340087467507,139.46928459204034,177.02821362200743,5.393970977557955,1.8972077802200409,145.18597412109375,145.50082762825642,7.135013965928096,2.69,93.55,80114389.806132,504244.63333333336,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:BPOP,,PASS entry=145.34 SL=139.47 TP=177.03 R:R=5.39 zone=[145.19-145.50] short=2.69% $vol=$80.1M
EQIX,PASS,1037.6600341796875,786.5765987912554,727.9265585912393,1100.5514592493814,5.3533613853864,3.9336679754942585,780.0664553539755,793.0867422285353,63.82934120332917,1.67,101.46,539008700.0011799,519446.3333333333,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:EQIX,,PASS entry=786.58 SL=727.93 TP=1100.55 R:R=5.35 zone=[780.07-793.09] short=1.67% $vol=$539.0M
FLEX,PASS,112.3000030517578,66.69499969482422,55.14999984741211,128.1999969482422,5.327414297645465,2.693511744773974,65.68000030517578,67.70999908447266,16.931429181780135,2.69,96.62,348210109.3092926,3100713.2666666666,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FLEX,,PASS entry=66.69 SL=55.15 TP=128.20 R:R=5.33 zone=[65.68-67.71] short=2.69% $vol=$348.2M
CNO,PASS,54.02000045776367,44.2447674890069,41.88945769476827,56.563594818115234,5.230236531619589,4.150296064096596,44.1458740234375,44.3436609545763,2.355309794238635,2.21,96.77,54315497.06293437,1005470.1333333332,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CNO,,PASS entry=44.24 SL=41.89 TP=56.56 R:R=5.23 zone=[44.15-44.34] short=2.21% $vol=$54.3M
IESC,PASS,319.7300109863281,262.41749572753906,237.9005949837821,384.4750061035156,4.978504895528345,1.1688368741588029,259.8349914550781,265.0,49.03380148751395,3.11,97.46,91360505.95259604,285742.6666666667,262.0,2026-12-09,77.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:IESC,,PASS entry=262.42 SL=237.90 TP=384.48 R:R=4.98 zone=[259.83-265.00] short=3.11% $vol=$91.4M
BWA,PASS,60.54999923706055,45.152824484560696,40.17016919419909,68.75734005811681,4.737336660478285,3.0901545170672304,44.46606935696455,45.83957961215685,4.982655290361606,4.29,106.9,122641365.30969964,2025456.1,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:BWA,,PASS entry=45.15 SL=40.17 TP=68.76 R:R=4.74 zone=[44.47-45.84] short=4.29% $vol=$122.6M
TRV,PASS,360.3900146484375,305.77496736192444,288.61243484281977,386.2095598408537,4.686638897225254,2.845666733343548,305.1965026855469,306.353432038302,19.19235539656553,2.76,91.53,567698820.5687256,1575234.6,262.0,2026-10-16,23.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:TRV,,PASS entry=305.77 SL=288.61 TP=386.21 R:R=4.69 zone=[305.20-306.35] short=2.76% $vol=$567.7M
NUE,PASS,246.97999572753903,191.83795399991837,174.29595437864825,273.0,4.626727154963038,3.0166651022276185,191.71368408203125,191.9622239178054,18.2791393339956,1.82,82.69,333092502.0672282,1348661.8666666667,262.0,2026-10-26,33.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:NUE,,PASS entry=191.84 SL=174.30 TP=273.00 R:R=4.63 zone=[191.71-191.96] short=1.82% $vol=$333.1M
FIVE,PASS,227.41000366210935,166.2249984741211,147.6142850603376,252.1999969482422,4.619650873267771,3.287622770155248,163.47000122070312,168.97999572753906,18.610713413783483,3.55,101.31,272005105.380249,1196100.0,262.0,2026-12-02,70.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:FIVE,,PASS entry=166.22 SL=147.61 TP=252.20 R:R=4.62 zone=[163.47-168.98] short=3.55% $vol=$272.0M
LH,PASS,303.9800109863281,273.80897904618064,260.07239875490035,335.62042236328125,4.499769375376293,1.6208025651126206,272.3859558105469,275.2320022818144,18.614871786096334,2.6,101.3,222551203.42069292,732124.4666666667,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:LH,,PASS entry=273.81 SL=260.07 TP=335.62 R:R=4.50 zone=[272.39-275.23] short=2.60% $vol=$222.6M
RHP,PASS,120.73999786376952,103.08582477873856,95.95414709498368,134.4499969482422,4.397867312616703,2.475458632299813,102.76312827616329,103.40852128131384,7.131677683754883,4.0,94.3,86029924.88122177,712522.1666666666,262.0,2026-11-02,40.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:RHP,,PASS entry=103.09 SL=95.95 TP=134.45 R:R=4.40 zone=[102.76-103.41] short=4.00% $vol=$86.0M
KLAC,PASS,187.8600006103516,193.2526348638288,176.56481444417352,265.31012955787185,4.317969206402302,-0.1916308039676083,193.03515625,193.47011347765763,28.1407484695872,2.25,94.15,1785939306.9404638,9506756.633333333,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:KLAC,,PASS entry=193.25 SL=176.56 TP=265.31 R:R=4.32 zone=[193.04-193.47] short=2.25% $vol=$1785.9M
LAMR,PASS,144.22000122070312,135.15681752744604,128.77896195406433,162.32000732421875,4.258984776974193,1.4210393429231518,134.6874542236328,135.62618083125926,6.377855573381696,3.55,85.48,72488025.2702179,502621.1666666667,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:LAMR,,PASS entry=135.16 SL=128.78 TP=162.32 R:R=4.26 zone=[134.69-135.63] short=3.55% $vol=$72.5M
DOC,PASS,20.479999542236328,18.18815824157649,17.23790078963324,22.20780734077372,4.230063222316382,2.411810921317251,18.14604511932241,18.23027136383057,0.9502574519432514,3.52,99.23,94640170.94062728,4621102.2,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:DOC,,PASS entry=18.19 SL=17.24 TP=22.21 R:R=4.23 zone=[18.15-18.23] short=3.52% $vol=$94.6M
GL,PASS,168.75,148.98553768352096,140.03596283913475,186.6100006103516,4.204050313119765,2.2084247196252806,145.89846801757812,152.0726073494638,8.949574844386191,2.71,88.07,71894233.125,426039.9,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:GL,,PASS entry=148.99 SL=140.04 TP=186.61 R:R=4.20 zone=[145.90-152.07] short=2.71% $vol=$71.9M
HUM,PASS,374.7799987792969,278.5696463032564,249.3611627348137,400.3200073242188,4.168321875925918,3.2939180923445024,274.8027038574219,282.33658874909094,29.20848356844269,2.6,100.7,356581806.37857056,951443.0,262.0,2026-11-06,44.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:HUM,,PASS entry=278.57 SL=249.36 TP=400.32 R:R=4.17 zone=[274.80-282.34] short=2.60% $vol=$356.6M
BNY,PASS,149.50999450683594,135.24273174997546,128.0601783866506,164.83999633789062,4.120716281628058,1.986377550595183,134.03237915039062,136.45308434956033,7.182553363324884,1.49,87.73,471201081.0475464,3151636.0,262.0,2026-10-15,22.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:BNY,,PASS entry=135.24 SL=128.06 TP=164.84 R:R=4.12 zone=[134.03-136.45] short=1.49% $vol=$471.2M
BAX,PASS,23.489999771118164,18.93285108782013,16.804274979094693,27.53937530517578,4.043324634752725,2.140937627091377,18.69306755065918,19.17263462498108,2.1285761087254373,4.53,109.61,137638878.48887444,5859467.0,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:BAX,,PASS entry=18.93 SL=16.80 TP=27.54 R:R=4.04 zone=[18.69-19.17] short=4.53% $vol=$137.6M
AIZ,PASS,266.9700012207031,242.23713472283177,230.66048127654136,288.6579895019531,4.009868222668127,2.1364435423949493,240.75289916992188,243.7213702757417,11.5766534462904,2.85,101.3,95071203.27670696,356111.93333333335,262.0,2026-11-03,41.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:AIZ,,PASS entry=242.24 SL=230.66 TP=288.66 R:R=4.01 zone=[240.75-243.72] short=2.85% $vol=$95.1M
AIT,PASS,333.4700012207031,292.0732006093056,274.13235886067207,361.9500122070313,3.894845770157247,2.307405705451396,290.3217468261719,293.8246543924392,17.940841748633513,2.03,97.29,102575939.27449036,307601.7,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:AIT,,PASS entry=292.07 SL=274.13 TP=361.95 R:R=3.89 zone=[290.32-293.82] short=2.03% $vol=$102.6M
R,PASS,238.0,223.08289094126692,210.78949661481647,270.889957823935,3.888841894529186,1.2134247598840446,222.27438354492188,223.891398337612,12.293394326450477,2.27,92.0,62207313.46666667,261375.26666666663,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:R,,PASS entry=223.08 SL=210.79 TP=270.89 R:R=3.89 zone=[222.27-223.89] short=2.27% $vol=$62.2M
ALL,PASS,225.66000366210935,212.3132462311384,198.4110584331221,265.8934020996094,3.854080857411245,0.8934456343063418,211.5108302868161,213.11566217546076,14.938522187008273,2.51,86.73,416340954.1305634,1844992.2333333332,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ALL,,PASS entry=212.31 SL=198.41 TP=265.89 R:R=3.85 zone=[211.51-213.12] short=2.51% $vol=$416.3M
WTS,PASS,357.2900085449219,306.6682156771436,284.55514413427056,391.5543823242188,3.83873251088149,2.289224849186249,302.1103943028199,311.22603705146736,22.113071542873037,2.92,82.49,67639452.83299357,189312.46666666667,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:WTS,,PASS entry=306.67 SL=284.56 TP=391.55 R:R=3.84 zone=[302.11-311.23] short=2.92% $vol=$67.6M
ADP,PASS,263.67999267578125,231.2838584895892,216.8110706852972,285.6518859863281,3.7565691027830654,2.238416995002495,228.73956298828125,233.8281539908972,14.472787804292,2.72,92.02,588880394.9493815,2233314.6666666665,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:ADP,,PASS entry=231.28 SL=216.81 TP=285.65 R:R=3.76 zone=[228.74-233.83] short=2.72% $vol=$588.9M
UNF,PASS,257.6199951171875,263.3002153637044,254.49876279594864,296.07663908860803,3.723978908320264,-0.4208128251328228,262.42755126953125,264.1728794578776,13.498210860669564,4.44,85.31,74588700.01161297,289529.93333333335,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:UNF,,PASS entry=263.30 SL=254.50 TP=296.08 R:R=3.72 zone=[262.43-264.17] short=4.44% $vol=$74.6M
LTH,PASS,39.66999816894531,34.53500175476074,31.45600128173828,46.0,3.7236104202299103,1.667747848425586,33.7400016784668,35.33000183105469,3.079000473022461,4.85,85.2,123578365.04930624,3115159.333333333,260.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:LTH,,PASS entry=34.54 SL=31.46 TP=46.00 R:R=3.72 zone=[33.74-35.33] short=4.85% $vol=$123.6M
SWK,PASS,91.76000213623048,79.76577380245658,73.49542234539948,102.99365997314452,3.70439939926264,1.9128478548478685,79.62845014666357,79.90309745824958,6.270351457057105,4.65,100.15,146955597.9092186,1601521.3,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SWK,,PASS entry=79.77 SL=73.50 TP=102.99 R:R=3.70 zone=[79.63-79.90] short=4.65% $vol=$147.0M
MOG-A,PASS,374.9800109863281,344.9263961938456,317.66173064387937,443.3500061035156,3.6099327801874352,0.9421589454251476,344.507080078125,345.34571230956607,31.898667351633453,2.43,90.24,91314582.30470784,243518.53333333333,262.0,2026-10-30,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:MOG.A,,PASS entry=344.93 SL=317.66 TP=443.35 R:R=3.61 zone=[344.51-345.35] short=2.43% $vol=$91.3M
TDY,PASS,621.0499877929688,593.9949951171875,565.8399755859375,694.1300048828125,3.556559769190802,0.7978301185155378,592.0,595.989990234375,33.910718645368306,2.05,99.64,159675077.8131775,257105.03333333333,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:TDY,,PASS entry=593.99 SL=565.84 TP=694.13 R:R=3.56 zone=[592.00-595.99] short=2.05% $vol=$159.7M
CAH,PASS,221.2700042724609,216.2292979700813,207.4941952921315,247.17999267578125,3.5432548244486437,0.3646042141456225,215.4609662413644,216.99762969879825,13.825145477792985,2.89,91.78,366913601.5423325,1658216.6333333333,262.0,2026-10-30,37.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:CAH,,PASS entry=216.23 SL=207.49 TP=247.18 R:R=3.54 zone=[215.46-217.00] short=2.89% $vol=$366.9M
V,PASS,361.5199890136719,331.40933824391743,317.0558276107118,381.6000061035156,3.496752058934369,2.0977899789962198,328.2701721191406,334.5485043686942,14.353510633205628,1.2,82.62,2419221703.905621,6691806.2,262.0,2026-11-03,41.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:V,,PASS entry=331.41 SL=317.06 TP=381.60 R:R=3.50 zone=[328.27-334.55] short=1.20% $vol=$2419.2M
UNH,PASS,371.2900085449219,350.1423214836716,328.7617357163797,424.6352826432401,3.4841403304079765,0.9891070006885436,349.3529357910156,350.9317071763275,21.38058576729192,1.71,90.19,1725473209.9989564,4647238.466666667,262.0,2026-10-13,20.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:UNH,,PASS entry=350.14 SL=328.76 TP=424.64 R:R=3.48 zone=[349.35-350.93] short=1.71% $vol=$1725.5M
AXTA,PASS,32.43000030517578,30.614999771118164,28.40557030269078,38.18999862670898,3.428486387023032,0.8214792823187461,30.0,31.229999542236328,2.2094294684273854,4.46,106.79,60839808.05552037,1876034.7666666664,262.0,2026-11-04,42.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:AXTA,,PASS entry=30.61 SL=28.41 TP=38.19 R:R=3.43 zone=[30.00-31.23] short=4.46% $vol=$60.8M
AMP,PASS,502.7900085449219,472.62841767930433,444.3504065676867,569.5399780273438,3.427099592171272,1.0666093434423352,468.9648602543218,476.2919751042868,28.278011111617637,3.16,91.69,254556849.52019653,506288.6,262.0,2026-10-27,34.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:AMP,,PASS entry=472.63 SL=444.35 TP=569.54 R:R=3.43 zone=[468.96-476.29] short=3.16% $vol=$254.6M
SCHW,PASS,99.5,95.54256324642752,90.3744074345362,112.88999938964844,3.356600840730554,0.7657347993392297,94.97129043895808,96.11383605389696,5.168155811891329,1.31,85.6,804550297.0166667,8085932.633333334,262.0,2026-10-15,22.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:SCHW,,PASS entry=95.54 SL=90.37 TP=112.89 R:R=3.36 zone=[94.97-96.11] short=1.31% $vol=$804.6M
USB,PASS,58.47999954223633,56.67496252926846,54.00543256634078,65.41999816894531,3.275870943994252,0.6761628593927731,56.44691467285156,56.90301038568536,2.6695299629276827,1.61,84.08,407369733.32590014,6965966.766666667,262.0,2026-10-15,22.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:USB,,PASS entry=56.67 SL=54.01 TP=65.42 R:R=3.28 zone=[56.45-56.90] short=1.61% $vol=$407.4M
RS,PASS,384.6300048828125,350.1624220194681,325.9697267694144,426.5400085449219,3.157051570154592,1.4247103312421456,349.6131591796875,350.71168485924875,24.19269525005376,2.09,83.27,125820128.73426516,327119.9,262.0,2026-10-21,28.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:RS,,PASS entry=350.16 SL=325.97 TP=426.54 R:R=3.16 zone=[349.61-350.71] short=2.09% $vol=$125.8M
LFUS,PASS,422.4299926757813,369.81962042088753,341.15074995958867,459.3824271344834,3.124043789395188,1.3086467705729254,368.9876403808594,370.6516004609157,40.20211827815149,4.89,101.58,87525452.73745728,207195.16666666663,262.0,2026-11-03,41.0,True,False,https://www.tradingview.com/chart/?symbol=NASDAQ:LFUS,,PASS entry=369.82 SL=341.15 TP=459.38 R:R=3.12 zone=[368.99-370.65] short=4.89% $vol=$87.5M
ST,PASS,41.5099983215332,38.167222182972615,35.39191506721856,46.8081828406849,3.113515116457491,0.9885095676862,38.1473274230957,38.18711694284953,3.3816325585851525,4.35,107.11,57955274.485897824,1396176.2666666666,262.0,2026-10-27,34.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ST,,PASS entry=38.17 SL=35.39 TP=46.81 R:R=3.11 zone=[38.15-38.19] short=4.35% $vol=$58.0M
OXY,PASS,57.36000061035156,47.89630138739112,44.301230021956464,59.07481002807617,3.109398257893424,2.632409279534915,47.308015123332105,48.48458765145014,3.5950713654346544,2.11,84.95,452532545.303271,7889339.966666667,262.0,2026-11-10,48.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:OXY,,PASS entry=47.90 SL=44.30 TP=59.07 R:R=3.11 zone=[47.31-48.48] short=2.11% $vol=$452.5M
UNP,PASS,275.5299987792969,263.95735695308025,249.8591825371612,307.0749771113229,3.0583832265229995,0.8208610196472863,262.3927820459206,265.5219318602399,14.098174415919084,4.68,92.23,682096949.3043833,2475581.433333333,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:UNP,,PASS entry=263.96 SL=249.86 TP=307.07 R:R=3.06 zone=[262.39-265.52] short=4.68% $vol=$682.1M
MA,PASS,559.9199829101562,523.5074411451676,500.01665908617554,595.2999877929688,3.056200788356452,1.5500778847441672,520.4276123046875,526.5872699856476,23.49078205899206,0.94,83.81,1523999802.7805705,2721817.1333333333,262.0,2026-10-22,29.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:MA,,PASS entry=523.51 SL=500.02 TP=595.30 R:R=3.06 zone=[520.43-526.59] short=0.94% $vol=$1524.0M
J,PASS,141.1199951171875,128.58134100634987,120.84164059470342,151.97999572753906,3.023199022791585,1.620043857507698,128.57635591334733,128.58632609935245,7.739700411646447,2.91,95.18,115356545.51261394,817435.8666666667,262.0,2026-11-24,62.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:J,,PASS entry=128.58 SL=120.84 TP=151.98 R:R=3.02 zone=[128.58-128.59] short=2.91% $vol=$115.4M
WSM,PASS,227.8300018310547,201.10852214668523,184.33066096781712,251.77999877929688,3.0201392234924973,1.5926630575550025,198.02880859375,204.18823569962044,16.777861178868108,4.73,97.85,268771706.2727671,1179702.8666666667,262.0,2026-11-12,50.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:WSM,,PASS entry=201.11 SL=184.33 TP=251.78 R:R=3.02 zone=[198.03-204.19] short=4.73% $vol=$268.8M
ESS,PASS,273.4700012207031,256.2463112380834,244.86292811918213,290.3099975585937,2.9924044517090898,1.5130554601136967,255.67339383830705,256.81922863785974,11.383383118901303,3.73,104.57,134512035.89576212,491871.26666666666,262.0,2026-10-28,35.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:ESS,,PASS entry=256.25 SL=244.86 TP=290.31 R:R=2.99 zone=[255.67-256.82] short=3.73% $vol=$134.5M
IRM,PASS,115.08999633789062,108.80974531743512,102.1426206814936,128.6404567879491,2.9744023928410424,0.7158691446622455,108.49203420768968,109.1274564271806,8.772903633692136,2.19,88.91,175437581.6983256,1524351.2666666666,262.0,2026-10-29,36.0,True,False,https://www.tradingview.com/chart/?symbol=NYSE:IRM,,PASS entry=108.81 SL=102.14 TP=128.64 R:R=2.97 zone=[108.49-109.13] short=2.19% $vol=$175.4M
